"Precip_day","dayDate","vehicule_1_cadmin","vehicle_2_cadmin","usager_1_grav","Long","Lat","DayOfWeek","Day","Month","Year","Hour","FourHours","adresse","carr","year_quarter","MonthYear","TempMin","TempMax","Precip","DureeEnsol","Temp_max","Temp_min","Freq"
0,2012-08-14,"Deux Roues 50-125","Voiture","Blessé Léger",2.40492,48.858174,"Lundi",13,"Août",2012,15,"12H-16H","RUE VITRUVE","1_75120_11536","2012 Q3","Août 2012",16.2,27.2,6,249.5,26.5,19.5,7114
0,2012-07-16,"Voiture","Deux Roues 50-125","Aucun Blessé",2.282278,48.862507,"Lundi",16,"Juillet",2012,8,"08H-12H","PLACE DU TROCADERO","1_75116_1540","2012 Q3","Juillet 2012",15.1,24,70.9,210.4,22.5,12.7,7114
0,2012-07-09,"Voiture","Aucun","Aucun Blessé",2.35849,48.890425,"Dimanche",8,"Juillet",2012,16,"16H-20H","8-10, RUE ORDENER","1_75118_7943","2012 Q3","Juillet 2012",15.1,24,70.9,210.4,24,16.5,7114
0,2012-08-13,"Voiture","Voiture","Blessé Léger",2.320851,48.889986,"Dimanche",12,"Août",2012,22,"20H-00H","AVENUE DE CLICHY","1_75117_4262","2012 Q3","Août 2012",16.2,27.2,6,249.5,25.7,19.4,7114
0,2012-08-13,"Voiture","Voiture","Aucun Blessé",2.357191,48.853917,"Dimanche",12,"Août",2012,19,"16H-20H","18, RUE DE L HOTEL DE VI",NA,"2012 Q3","Août 2012",16.2,27.2,6,249.5,25.7,19.4,7114
0,2012-02-12,"Voiture","Aucun","Blessé Léger",2.289119,48.887844,"Samedi",11,"Février",2012,20,"20H-00H","14, RUE DU CAPORAL PEUGE","1_75117_1645","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,1.9,-6.4,7114
0,2012-08-10,"Vélo","Aucun","Blessé Hospitalisé",2.384244,48.854518,"Jeudi",9,"Août",2012,20,"20H-00H","101, RUE DE CHARONNE",NA,"2012 Q3","Août 2012",16.2,27.2,6,249.5,26.4,17.4,7114
0,2012-01-30,"Deux Roues 50-125","Aucun","Blessé Léger",2.40261,48.839785,"Lundi",30,"Janvier",2012,9,"08H-12H","21, RUE LOUIS BRAILLE","1_75112_11562","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,2.2,0.6,7114
0,2012-01-30,"Voiture","Deux Roues 50-125","Blessé Léger",2.321948,48.866811,"Dimanche",29,"Janvier",2012,12,"12H-16H","PLACE DE LA CONCORDE","1_75108_4128","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,2.2,0.6,7114
0,2012-02-21,"Voiture","Deux Roues > 125","Aucun Blessé",2.276306,48.871329,"Lundi",20,"Février",2012,19,"16H-20H","PORTE DAUPHINE",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,10.4,2.8,7114
0,2012-07-16,"Deux Roues 50-125","Deux Roues 50-125","Aucun Blessé",2.335953,48.827356,"Dimanche",15,"Juillet",2012,17,"16H-20H","6, RUE D ALESIA",NA,"2012 Q3","Juillet 2012",15.1,24,70.9,210.4,22.5,12.7,7114
0,2012-02-07,"Vélo","Aucun","Blessé Léger",2.372965,48.845653,"Lundi",6,"Février",2012,19,"16H-20H","9, GARE DE LYON",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,-1.2,-6,7114
0,2012-02-07,"Deux Roues 50-125","Voiture","Aucun Blessé",2.30719,48.885303,"Lundi",6,"Février",2012,13,"12H-16H","136, BOULEVARD MALESHERB","1_75117_3029","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,-1.2,-6,7114
0,2012-01-31,"Voiture","Aucun","Aucun Blessé",2.261218,48.839308,"Lundi",30,"Janvier",2012,12,"12H-16H","190, AVENUE DE VERSAILLE",NA,"2012 Q1","Janvier 2012",4.9,9.4,24,63.3,1.9,-0.7,7114
0,2012-01-31,"Vélo","Aucun","Blessé Léger",2.361404,48.870602,"Lundi",30,"Janvier",2012,18,"16H-20H","30, BOULEVARD DE MAGENTA",NA,"2012 Q1","Janvier 2012",4.9,9.4,24,63.3,1.9,-0.7,7114
0,2012-07-22,"Voiture","Vélo","Blessé Léger",2.345646,48.857839,"Samedi",21,"Juillet",2012,17,"16H-20H","2, QUAI DE LA MEGISSERIE","1_75101_6670","2012 Q3","Juillet 2012",15.1,24,70.9,210.4,24.3,14.4,7114
0,2012-02-12,"Deux Roues > 125","Deux Roues > 125","Blessé Hospitalisé",2.40803,48.877463,"Samedi",11,"Février",2012,14,"12H-16H","PORTE DES LILAS",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,1.9,-6.4,7114
0,2012-07-09,"Vélo","Vélo","Blessé Léger",2.239602,48.863952,"Dimanche",8,"Juillet",2012,19,"16H-20H","ROUTE DE SEVRES A NEUILL",NA,"2012 Q3","Juillet 2012",15.1,24,70.9,210.4,24,16.5,7114
0,2012-02-21,"Voiture","Deux Roues 50-125","Aucun Blessé",2.336375,48.872494,"Mardi",21,"Février",2012,0,"00H-04H","9, BOULEVARD HAUSSMANN","1_75109_5588","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,10.4,2.8,7114
0,2012-02-05,"Vélo","Poids Lourd","Blessé Hospitalisé",2.300501,48.881353,"Dimanche",5,"Février",2012,10,"08H-12H","AVENUE DE WAGRAM","1_75117_2754","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,-1.7,-5.6,7114
0,2012-02-05,"Voiture","Deux Roues > 125","Aucun Blessé",2.40947,48.864214,"Samedi",4,"Février",2012,13,"12H-16H","PORTE DE BAGNOLET","1_75120_12120","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,-1.7,-5.6,7114
0,2012-02-05,"Voiture","Deux Roues > 125","Aucun Blessé",2.387449,48.825743,"Samedi",4,"Février",2012,16,"16H-20H","QUAI D IVRY",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,-1.7,-5.6,7114
0,2012-02-05,"Voiture","Voiture","Aucun Blessé",2.401102,48.82968,"Samedi",4,"Février",2012,14,"12H-16H","PORTE DE CHARENTON",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,-1.7,-5.6,7114
0,2012-01-17,"Voiture","Aucun","Blessé Léger",2.326393,48.856468,"Lundi",16,"Janvier",2012,13,"12H-16H","46, RUE DU BAC","1_75107_4551","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,6.7,1.2,7114
0,2012-08-18,"Deux Roues > 125","Voiture","Aucun Blessé",2.35442,48.877832,"Vendredi",17,"Août",2012,13,"12H-16H","93, BOULEVARD DE MAGENTA",NA,"2012 Q3","Août 2012",16.2,27.2,6,249.5,38.4,22.1,7114
0,2012-07-18,"Voiture","Deux Roues > 125","Aucun Blessé",2.359512,48.894332,"Mardi",17,"Juillet",2012,21,"20H-00H","ECHANGEUR CHAPELLE",NA,"2012 Q3","Juillet 2012",15.1,24,70.9,210.4,27.3,19.3,7114
0,2012-08-14,"Deux Roues 50-125","Aucun","Aucun Blessé",2.358395,48.876087,"Lundi",13,"Août",2012,21,"20H-00H","7, RUE DU HUIT MAI 1945","1_75110_7934","2012 Q3","Août 2012",16.2,27.2,6,249.5,26.5,19.5,7114
0,2012-01-06,"Voiture","Deux Roues > 125","Aucun Blessé",2.289162,48.866057,"Jeudi",5,"Janvier",2012,15,"12H-16H","2, AVENUE KLEBER","1_75116_1987","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,9.4,6.7,7114
0,2012-01-29,"Vélo","Aucun","Blessé Léger",2.37523,48.89186,"Dimanche",29,"Janvier",2012,11,"08H-12H","207, RUE DE CRIMEE","1_75119_9398","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,3.4,1.6,7114
0,2012-01-17,"Deux Roues > 125","Aucun","Aucun Blessé",2.313982,48.894013,"Lundi",16,"Janvier",2012,14,"12H-16H","185, AVENUE DE CLICHY","1_75117_3519","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,6.7,1.2,7114
0,2012-02-21,"Deux Roues 50-125","Voiture","Blessé Léger",2.363384,48.893211,"Lundi",20,"Février",2012,12,"12H-16H","5, PLACE HEBERT","1_75118_8392","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,10.4,2.8,7114
0,2012-02-12,"Deux Roues 50-125","Aucun","Blessé Léger",2.359512,48.894332,"Samedi",11,"Février",2012,15,"12H-16H","ECHANGEUR CHAPELLE",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,1.9,-6.4,7114
0,2012-02-12,"Voiture","Aucun","Blessé Hospitalisé",2.344942,48.835214,"Samedi",11,"Février",2012,19,"16H-20H","28, RUE DE LA GLACIERE","1_75113_6426","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,1.9,-6.4,7114
0,2012-08-18,"Voiture","Aucun","Aucun Blessé",2.345926,48.850556,"Samedi",18,"Août",2012,6,"04H-08H","65, BOULEVARD SAINT GERM",NA,"2012 Q3","Août 2012",16.2,27.2,6,249.5,38.4,22.1,7114
0,2012-08-18,"Autobus","Aucun","Aucun Blessé",2.327929,48.829375,"Vendredi",17,"Août",2012,19,"16H-20H","72, AVENUE DU GENERAL LE","1_75114_4691","2012 Q3","Août 2012",16.2,27.2,6,249.5,38.4,22.1,7114
0,2012-03-26,"Voiture","Aucun","Aucun Blessé",2.358178,48.85339,"Lundi",26,"Mars",2012,11,"08H-12H","46, QUAI DES CELESTINS","1_75104_7890","2012 Q1","Mars 2012",7.3,15.7,12,194,21.6,11,7114
0,2012-08-10,"Voiture","Aucun","Aucun Blessé",2.300179,48.883717,"Jeudi",9,"Août",2012,15,"12H-16H","11, RUE GOUNOD","1_75117_2491","2012 Q3","Août 2012",16.2,27.2,6,249.5,26.4,17.4,7114
0,2012-08-10,"Voiture","Voiture","Aucun Blessé",2.399558,48.870587,"Jeudi",9,"Août",2012,22,"20H-00H","128, RUE PELLEPORT",NA,"2012 Q3","Août 2012",16.2,27.2,6,249.5,26.4,17.4,7114
0,2012-03-26,"Voiture","Deux Roues 50-125","Aucun Blessé",2.275106,48.863081,"Dimanche",25,"Mars",2012,13,"12H-16H","119, RUE DE LA TOUR","1_75116_921","2012 Q1","Mars 2012",7.3,15.7,12,194,21.6,11,7114
0,2012-08-10,"Voiture","Aucun","Aucun Blessé",2.294665,48.842657,"Vendredi",10,"Août",2012,7,"04H-08H","111, RUE DE LA CROIX NIV","1_75115_1999","2012 Q3","Août 2012",16.2,27.2,6,249.5,26.4,17.4,7114
0,2012-03-27,"Deux Roues 50-125","Aucun","Blessé Léger",2.345552,48.867823,"Lundi",26,"Mars",2012,17,"16H-20H","15, RUE DE CLERY","1_75102_6302","2012 Q1","Mars 2012",7.3,15.7,12,194,21.6,10.2,7114
0,2012-03-27,"Voiture","Deux Roues 50-125","Aucun Blessé",2.276306,48.871329,"Lundi",26,"Mars",2012,13,"12H-16H","ROUTE DE LA PTE DAUPHINE","1_75116_726","2012 Q1","Mars 2012",7.3,15.7,12,194,21.6,10.2,7114
0,2012-07-09,"Voiture","Voiture","Aucun Blessé",2.393792,48.834216,"Lundi",9,"Juillet",2012,8,"08H-12H","316, RUE DE CHARENTON",NA,"2012 Q3","Juillet 2012",15.1,24,70.9,210.4,24,16.5,7114
0,2012-02-12,"Deux Roues > 125","Aucun","Blessé Léger",2.263918,48.857454,"Samedi",11,"Février",2012,20,"20H-00H","PORTE DE PASSY",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,1.9,-6.4,7114
0,2012-02-12,"Voiture","Aucun","Aucun Blessé",2.290249,48.880925,"Dimanche",12,"Février",2012,10,"08H-12H","211, BOULEVARD PEREIRE","1_75117_1725","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,1.9,-6.4,7114
0,2012-08-10,"Deux Roues > 125","Aucun","Aucun Blessé",2.398737,48.841164,"Vendredi",10,"Août",2012,8,"08H-12H","05, RUE DE PICPUS","1_75112_10869","2012 Q3","Août 2012",16.2,27.2,6,249.5,26.4,17.4,7114
0,2012-03-01,"Voiture","Aucun","Aucun Blessé",2.347572,48.867413,"Jeudi",1,"Mars",2012,10,"08H-12H","106, RUE REAUMUR","1_75102_6748","2012 Q1","Mars 2012",7.3,15.7,12,194,12.2,8.1,7114
0,2012-08-10,"Deux Roues > 125","Aucun","Aucun Blessé",2.405228,48.864542,"Jeudi",9,"Août",2012,18,"16H-20H","50, RUE BELGRAND",NA,"2012 Q3","Août 2012",16.2,27.2,6,249.5,26.4,17.4,7114
0,2012-08-11,"Vélo","Aucun","Aucun Blessé",2.348596,48.890583,"Vendredi",10,"Août",2012,17,"16H-20H","86, RUE DE CLIGNANCOURT","1_75118_6882","2012 Q3","Août 2012",16.2,27.2,6,249.5,28.2,17.7,7114
0,2012-01-14,"Voiture","Aucun","Blessé Léger",2.301122,48.865559,"Vendredi",13,"Janvier",2012,15,"12H-16H","24, AVENUE GEORGE V","1_75108_2570","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,7.3,3.3,7114
0,2012-02-21,"Deux Roues > 125","Voiture","Aucun Blessé",2.318338,48.874786,"Lundi",20,"Février",2012,19,"16H-20H","95, BOULEVARD HAUSSMANN","1_75108_3831","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,10.4,2.8,7114
0,2012-07-17,"Deux Roues 50-125","Aucun","Blessé Léger",2.262084,48.867455,"Lundi",16,"Juillet",2012,16,"16H-20H","CHEMIN DE CEINTURE DU LA",NA,"2012 Q3","Juillet 2012",15.1,24,70.9,210.4,26.3,16.8,7114
0,2012-07-17,"Deux Roues > 125","Voiture","Blessé Léger",2.369899,48.893543,"Lundi",16,"Juillet",2012,14,"12H-16H","154, RUE D AUBERVILLIERS","1_75119_8875","2012 Q3","Juillet 2012",15.1,24,70.9,210.4,26.3,16.8,7114
0,2012-02-07,"Deux Roues 50-125","Vélo","Aucun Blessé",2.313813,48.866084,"Lundi",6,"Février",2012,13,"12H-16H","AVENUE WINSTON CHURCHILL",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,-1.2,-6,7114
0,2012-07-22,"Voiture","Voiture","Blessé Léger",2.346929,48.883613,"Samedi",21,"Juillet",2012,18,"16H-20H","BPI CLIGNANCOURT CHAPELL",NA,"2012 Q3","Juillet 2012",15.1,24,70.9,210.4,24.3,14.4,7114
0,2013-01-08,"Deux Roues 50-125","Voiture","Blessé Léger",2.306643,48.888114,"Lundi",7,"Janvier",2013,14,"12H-16H","95, RUE DE TOCQUEVILLE",NA,"2013 Q1","Janvier 2013",2.4,5.9,42.2,33.3,6.2,4.9,7114
0,2012-07-17,"Voiture","Deux Roues 50-125","Aucun Blessé",2.37046,48.876669,"Lundi",16,"Juillet",2012,15,"12H-16H","62, AVENUE CLAUDE VELLEF",NA,"2012 Q3","Juillet 2012",15.1,24,70.9,210.4,26.3,16.8,7114
0,2012-02-05,"Voiture","Deux Roues 50-125","Blessé Léger",2.355992,48.87914,"Dimanche",5,"Février",2012,8,"08H-12H","143, RUE LA FAYETTE","1_75110_7700","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,-1.7,-5.6,7114
0,2012-02-05,"Vélo","Voiture","Blessé Léger",2.33093,48.869887,"Samedi",4,"Février",2012,16,"16H-20H","18, RUE DAUNOU","1_75102_5006","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,-1.7,-5.6,7114
0,2012-03-01,"Voiture","Deux Roues 50-125","Aucun Blessé",2.460235,48.838961,"Jeudi",1,"Mars",2012,10,"08H-12H","PORTE DOREE",NA,"2012 Q1","Mars 2012",7.3,15.7,12,194,12.2,8.1,7114
0,2012-03-01,"Voiture","Deux Roues > 125","Aucun Blessé",2.322329,48.867428,"Mercredi",29,"Février",2012,13,"12H-16H","5, RUE ROYALE",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,12.2,8.1,7114
0,2012-03-02,"Deux Roues 50-125","Voiture","Aucun Blessé",2.281988,48.881476,"Vendredi",2,"Mars",2012,9,"08H-12H","PORTE DES TERNES",NA,"2012 Q1","Mars 2012",7.3,15.7,12,194,12.1,8.9,7114
0,2012-03-02,"Deux Roues > 125","Poids Lourd","Blessé Léger",2.323356,48.861295,"Jeudi",1,"Mars",2012,15,"12H-16H","QUAI ANATOLE FRANCE","1_75107_4704","2012 Q1","Mars 2012",7.3,15.7,12,194,12.1,8.9,7114
0,2012-03-02,"Deux Roues 50-125","Aucun","Blessé Léger",2.300193,48.874107,"Jeudi",1,"Mars",2012,19,"16H-20H","33, AVENUE DE FRIEDLAND","1_75108_2435","2012 Q1","Mars 2012",7.3,15.7,12,194,12.1,8.9,7114
0,2012-01-17,"Vélo","Deux Roues 50-125","Blessé Hospitalisé",2.30286,48.839471,"Lundi",16,"Janvier",2012,22,"20H-00H","RUE DE VAUGIRARD","1_75115_2170","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,6.7,1.2,7114
0,2012-01-17,"Deux Roues > 125","Deux Roues 50-125","Blessé Léger",2.363518,48.84506,"Lundi",16,"Janvier",2012,19,"16H-20H","1, QUAI SAINT BERNARD","1_75105_7818","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,6.7,1.2,7114
0,2012-07-18,"Deux Roues 50-125","Aucun","Blessé Léger",2.444877,48.843374,"Mercredi",18,"Juillet",2012,3,"00H-04H","AVENUE DE NOGENT",NA,"2012 Q3","Juillet 2012",15.1,24,70.9,210.4,27.3,19.3,7114
0,2012-01-17,"Deux Roues 50-125","Aucun","Blessé Léger",2.31627,48.881619,"Lundi",16,"Janvier",2012,20,"20H-00H","2, AVENUE DE VILLIERS","1_75117_3676","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,6.7,1.2,7114
0,2012-01-06,"Deux Roues 50-125","Voiture","Aucun Blessé",2.387449,48.825743,"Jeudi",5,"Janvier",2012,15,"12H-16H","QUAI D IVRY",NA,"2012 Q1","Janvier 2012",4.9,9.4,24,63.3,9.4,6.7,7114
0,2012-02-12,"Deux Roues 50-125","Voiture","Blessé Léger",2.296253,48.875357,"Dimanche",12,"Février",2012,0,"00H-04H","6, AVENUE DE WAGRAM","1_75108_2154","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,1.9,-6.4,7114
0,2012-02-12,"Deux Roues 50-125","Aucun","Blessé Léger",2.394656,48.855807,"Samedi",11,"Février",2012,20,"20H-00H","103, BOULEVARD DE CHARON",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,1.9,-6.4,7114
0,2012-01-29,"Voiture","Voiture","Blessé Léger",2.333043,48.883496,"Dimanche",29,"Janvier",2012,5,"04H-08H","57, BOULEVARD DE CLICHY","1_75109_5108","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,3.4,1.6,7114
0,2012-01-29,"Deux Roues 50-125","Aucun","Blessé Léger",2.2903,48.839714,"Samedi",28,"Janvier",2012,12,"12H-16H","169, RUE DE LA CONVENTIO","1_75115_1981","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,3.4,1.6,7114
0,2012-01-29,"Vélo","Voiture","Blessé Léger",2.353503,48.839106,"Dimanche",29,"Janvier",2012,2,"00H-04H","RUE DU FER A MOULIN","1_75105_7759","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,3.4,1.6,7114
0,2012-01-29,"Voiture","Aucun","Aucun Blessé",2.345401,48.883326,"Samedi",28,"Janvier",2012,21,"20H-00H","56, BOULEVARD DE ROCHECH","1_75118_6472","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,3.4,1.6,7114
0,2012-02-12,"Deux Roues 50-125","Voiture","Blessé Léger",2.34521,48.857875,"Samedi",11,"Février",2012,14,"12H-16H","6, QUAI DE LA MEGISSERIE","1_75101_6489","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,1.9,-6.4,7114
0,2012-02-12,"Vélo","Voiture","Blessé Léger",2.406236,48.864698,"Samedi",11,"Février",2012,13,"12H-16H","27, RUE BELGRAND","1_75120_11765","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,1.9,-6.4,7114
0,2012-03-26,"Deux Roues > 125","Voiture","Blessé Léger",2.311553,48.895327,"Lundi",26,"Mars",2012,0,"00H-04H","AVENUE DE LA PORTE DE CL","1_75117_3485","2012 Q1","Mars 2012",7.3,15.7,12,194,21.6,11,7114
0,2012-07-08,"Deux Roues > 125","Aucun","Blessé Hospitalisé",2.340789,48.840986,"Dimanche",8,"Juillet",2012,6,"04H-08H","4, PLACE ALPHONSE LAVERA","1_75105_5961","2012 Q3","Juillet 2012",15.1,24,70.9,210.4,20.7,15.7,7114
0,2012-02-12,"Voiture","Voiture","Aucun Blessé",2.246252,48.866022,"Dimanche",12,"Février",2012,1,"00H-04H","ALLEE DE LONGCHAMP",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,1.9,-6.4,7114
0,2012-08-10,"Deux Roues 50-125","Voiture","Blessé Léger",2.370127,48.877411,"Vendredi",10,"Août",2012,9,"08H-12H","39, AVENUE CLAUDE VELLEF","1_75110_8949","2012 Q3","Août 2012",16.2,27.2,6,249.5,26.4,17.4,7114
0,2012-08-10,"Voiture","Aucun","Blessé Léger",2.288723,48.876145,"Vendredi",10,"Août",2012,7,"04H-08H","40, AVENUE DE LA GRANDE",NA,"2012 Q3","Août 2012",16.2,27.2,6,249.5,26.4,17.4,7114
0,2012-08-10,"Voiture","Vélo","Aucun Blessé",2.407543,48.877204,"Vendredi",10,"Août",2012,9,"08H-12H","6, AVENUE DE LA PORTE DE","1_75120_11996","2012 Q3","Août 2012",16.2,27.2,6,249.5,26.4,17.4,7114
0,2012-02-08,"Voiture","Deux Roues 50-125","Aucun Blessé",2.349141,48.883892,"Mardi",7,"Février",2012,23,"20H-00H","2, BOULEVARD DE ROCHECHO","1_75118_6989","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,-0.9,-6.3,7114
0,2012-03-01,"Voiture","Aucun","Blessé Léger",2.354958,48.827898,"Jeudi",1,"Mars",2012,8,"08H-12H","16, RUE VANDREZANNE","1_75113_7606","2012 Q1","Mars 2012",7.3,15.7,12,194,12.2,8.1,7114
0,2012-03-01,"Vélo","Aucun","Aucun Blessé",2.386974,48.863493,"Mercredi",29,"Février",2012,19,"16H-20H","52, BOULEVARD DE MENILMO",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,12.2,8.1,7114
0,2012-01-14,"Deux Roues 50-125","Voiture","Blessé Léger",2.356128,48.864628,"Vendredi",13,"Janvier",2012,21,"20H-00H","25, BOULEVARD SAINT MART",NA,"2012 Q1","Janvier 2012",4.9,9.4,24,63.3,7.3,3.3,7114
0,2012-03-01,"Voiture","Voiture","Blessé Léger",2.302458,48.891147,"Jeudi",1,"Mars",2012,7,"04H-08H","PORTE D ASNIERES",NA,"2012 Q1","Mars 2012",7.3,15.7,12,194,12.2,8.1,7114
0,2012-03-01,"Deux Roues > 125","Voiture","Blessé Léger",2.40947,48.864214,"Mercredi",29,"Février",2012,16,"16H-20H","PORTE DE BAGNOLET",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,12.2,8.1,7114
0,2012-03-01,"Voiture","Voiture","Aucun Blessé",2.361532,48.825534,"Mercredi",29,"Février",2012,18,"16H-20H","100, AVENUE D IVRY",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,12.2,8.1,7114
0,2012-03-01,"Voiture","Voiture","Aucun Blessé",2.300573,48.87415,"Mercredi",29,"Février",2012,14,"12H-16H","29, AVENUE DE FRIEDLAND","1_75108_2569","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,12.2,8.1,7114
0,2012-02-21,"Deux Roues 50-125","Aucun","Blessé Léger",2.276686,48.867777,"Mardi",21,"Février",2012,8,"08H-12H","147 BIS, RUE DE LONGCHAM","1_75116_894","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,10.4,2.8,7114
0,2012-02-21,"Voiture","Deux Roues > 125","Aucun Blessé",2.368509,48.853166,"Lundi",20,"Février",2012,23,"20H-00H","3, PLACE DE LA BASTILLE","1_75104_8794","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,10.4,2.8,7114
0,2012-07-17,"Voiture","Deux Roues > 125","Aucun Blessé",2.359887,48.891487,"Lundi",16,"Juillet",2012,14,"12H-16H","18, RUE DE LA CHAPELLE",NA,"2012 Q3","Juillet 2012",15.1,24,70.9,210.4,26.3,16.8,7114
0,2012-02-07,"Vélo","Aucun","Blessé Hospitalisé",2.235455,48.864141,"Lundi",6,"Février",2012,12,"12H-16H","ROUTE DES TRIBUNES",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,-1.2,-6,7114
0,2012-01-17,"Voiture","Aucun","Aucun Blessé",2.287883,48.865125,"Lundi",16,"Janvier",2012,16,"16H-20H","48, RUE DE LONGCHAMP",NA,"2012 Q1","Janvier 2012",4.9,9.4,24,63.3,6.7,1.2,7114
0,2012-08-13,"Deux Roues > 125","Aucun","Aucun Blessé",2.321231,48.882433,"Lundi",13,"Août",2012,9,"08H-12H","62, BOULEVARD DES BATIGN","1_75117_4039","2012 Q3","Août 2012",16.2,27.2,6,249.5,25.7,19.4,7114
0,2012-03-01,"Voiture","Aucun","Blessé Léger",2.319165,48.82559,"Mercredi",29,"Février",2012,14,"12H-16H","75, RUE DES PLANTES","1_75114_3877","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,12.2,8.1,7114
0,2012-03-01,"Voiture","Aucun","Aucun Blessé",2.300139,48.869851,"Mercredi",29,"Février",2012,16,"16H-20H","3, RUE MAGELLAN","1_75108_2475","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,12.2,8.1,7114
0,2012-02-03,"Deux Roues 50-125","Aucun","Blessé Léger",2.283181,48.843129,"Vendredi",3,"Février",2012,11,"08H-12H","60, RUE DE LA CONVENTION","1_75115_1350","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,-0.2,-7.7,7114
0,2012-02-03,"Deux Roues > 125","Aucun","Blessé Léger",2.315107,48.832386,"Vendredi",3,"Février",2012,9,"08H-12H","110, RUE RAYMOND LOSSERA","1_75114_3587","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,-0.2,-7.7,7114
0,2012-02-03,"Deux Roues 50-125","Voiture","Blessé Léger",2.344505,48.838121,"Jeudi",2,"Février",2012,17,"16H-20H","BOULEVARD DE PORT ROYAL",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,-0.2,-7.7,7114
0,2012-01-14,"Deux Roues > 125","Aucun","Blessé Léger",2.348948,48.829986,"Samedi",14,"Janvier",2012,0,"00H-04H","56, BOULEVARD AUGUSTE BL","1_75113_6996","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,7.3,3.3,7114
0,2012-01-15,"Voiture","Deux Roues 50-125","Aucun Blessé",2.311385,48.881911,"Samedi",14,"Janvier",2012,21,"20H-00H","2, PLACE GENERAL CATROUX","1_75117_3331","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,6.9,2.8,7114
0,2012-03-02,"Deux Roues 50-125","Aucun","Blessé Léger",2.374122,48.866077,"Vendredi",2,"Mars",2012,2,"00H-04H","96, AVENUE PARMENTIER",NA,"2012 Q1","Mars 2012",7.3,15.7,12,194,12.1,8.9,7114
0,2013-01-08,"Deux Roues 50-125","Aucun","Blessé Hospitalisé",2.412414,48.873825,"Lundi",7,"Janvier",2013,17,"16H-20H","10, RUE LEON FRAPIE","1_75120_12088","2013 Q1","Janvier 2013",2.4,5.9,42.2,33.3,6.2,4.9,7114
0,2012-01-17,"Vélo","Voiture","Blessé Hospitalisé",2.333661,48.890706,"Lundi",16,"Janvier",2012,22,"20H-00H","124, RUE LAMARCK","1_75118_5181","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,6.7,1.2,7114
